,index,Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback,correct
2550,2720,1,2,2,3,0.568,0.799,6,1,1
2551,2721,1,2,2,2,0.738,0.479,6,1,1
2552,2723,1,1,1,2,0.746,0.214,6,1,1
2553,2725,1,1,1,3,0.243,0.535,6,1,1
2554,2726,1,1,1,2,1.276,0.304,6,1,1
2555,2727,1,2,2,2,0.476,0.25,6,1,1
2556,2728,1,1,1,2,0.623,0.419,6,1,1
2557,2729,1,1,1,3,0.375,0.256,6,1,1
2558,2730,1,1,1,2,0.938,0.222,6,1,1
2559,2731,1,1,1,3,0.582,0.464,6,1,1
2560,2732,1,1,1,4,0.297,0.269,6,1,1
2561,2733,1,2,1,2,1.028,0.472,6,1,0
2562,2734,1,1,1,4,0.306,0.305,6,1,1
2563,2735,1,1,1,3,0.446,0.242,6,1,1
2564,2736,1,2,1,1,1.987,0.391,6,1,0
2565,2737,1,2,2,1,0.557,0.409,6,1,1
2566,2738,1,1,1,2,0.744,0.335,6,1,1
2567,2739,1,2,2,1,1.268,0.266,6,1,1
2568,2740,1,1,1,3,0.281,0.219,6,1,1
2569,2741,1,2,2,2,0.484,0.241,6,1,1
2570,2742,1,1,1,4,0.271,0.246,6,1,1
2571,2743,1,2,2,3,0.575,1.301,6,1,1
2572,2744,1,1,1,3,0.253,0.324,6,1,1
2573,2745,1,2,2,2,0.435,0.679,6,1,1
2574,2746,1,1,1,1,1.163,0.894,6,1,1
2575,2747,1,2,1,1,1.92,0.207,6,1,0
2576,2748,1,2,1,2,1.076,0.344,6,1,0
2577,2749,1,1,1,3,0.721,0.562,6,1,1
2578,2750,1,1,2,2,1.103,0.219,6,1,0
2579,2753,1,2,2,2,0.676,0.183,6,1,1
2580,2754,1,2,2,2,0.653,0.3,6,1,1
2581,2755,1,1,1,3,0.395,0.276,6,1,1
2582,2756,1,1,2,3,1.056,0.406,6,1,0
2583,2757,1,2,2,2,1.149,0.917,6,1,1
2584,2758,1,1,1,1,1.897,0.234,6,1,1
2585,2759,1,1,1,3,0.668,0.225,6,1,1
2586,2760,1,2,1,2,0.883,0.386,6,1,0
2587,2761,1,1,1,3,0.747,1.49,6,1,1
2588,2762,1,2,2,2,0.582,0.299,6,1,1
2589,2763,1,1,1,1,0.979,0.209,6,1,1
2590,2764,1,2,2,3,0.661,0.473,6,1,1
2591,2765,1,2,2,3,1.116,0.343,6,1,1
2592,2766,1,1,1,3,0.629,0.647,6,1,1
2593,2767,1,1,1,2,0.654,0.214,6,1,1
2594,2768,1,2,1,2,0.732,0.245,6,1,0
2595,2769,1,1,1,2,0.506,0.257,6,1,1
2596,2770,1,1,1,2,0.913,0.39,6,1,1
2597,2771,1,2,1,1,1.449,0.223,6,1,0
2598,2772,1,1,1,3,0.236,0.387,6,1,1
2599,2773,1,2,1,2,0.848,0.289,6,1,0
2600,2774,1,2,1,2,0.728,0.312,6,1,0
2601,2775,1,1,1,2,0.557,0.268,6,1,1
2602,2777,1,1,1,2,0.244,0.608,6,1,1
2603,2778,1,2,2,2,0.504,0.425,6,1,1
2604,2779,1,2,2,3,0.481,0.274,6,1,1
2605,2780,1,2,2,3,0.462,0.413,6,1,1
2606,2782,1,1,2,2,0.525,0.213,6,1,0
2607,2783,1,1,1,3,0.27,0.202,6,1,1
2608,2784,1,2,2,2,0.628,1.143,6,1,1
2609,2785,1,2,2,2,0.669,0.523,6,1,1
2610,2786,1,2,2,3,0.744,0.266,6,1,1
2611,2787,1,1,1,2,0.641,0.226,6,1,1
2612,2789,1,2,2,2,0.695,0.506,6,1,1
2613,2790,1,2,2,3,0.767,0.535,6,1,1
2614,2791,1,1,1,2,0.723,0.292,6,1,1
2615,2792,1,1,1,3,0.432,0.249,6,1,1
2616,2793,1,2,2,3,0.51,0.253,6,1,1
2617,2794,1,2,2,3,1.048,0.227,6,1,1
2618,2795,1,1,1,3,0.273,0.249,6,1,1
2619,2796,1,1,1,3,0.276,0.395,6,1,1
2620,2797,1,1,1,2,0.483,0.258,6,1,1
2621,2798,1,2,2,2,0.347,0.217,6,1,1
2622,2799,1,2,2,3,0.636,0.311,6,1,1
2623,2800,1,2,2,2,0.565,0.231,6,1,1
2624,2801,1,2,2,3,0.602,0.237,6,1,1
2625,2802,1,2,2,3,0.653,0.316,6,1,1
2626,2803,1,2,2,3,0.83,0.266,6,1,1
2627,2804,1,2,2,2,1.024,0.296,6,1,1
2628,2805,1,2,2,2,0.904,0.726,6,1,1
2629,2806,1,1,2,2,0.549,0.59,6,1,0
2630,2807,1,2,2,2,0.535,0.823,6,1,1
2631,2808,1,2,1,1,1.113,0.414,6,1,0
2632,2809,1,1,1,2,1.973,0.405,6,1,1
2633,2810,1,2,1,1,0.694,0.334,6,1,0
2634,2811,1,1,1,1,0.81,0.238,6,1,1
2635,2812,1,2,2,2,0.668,0.245,6,1,1
2636,2813,1,1,1,2,0.586,0.294,6,1,1
2637,2814,1,2,2,2,1.237,0.46,6,1,1
2638,2815,1,2,2,2,0.579,0.6,6,1,1
2639,2816,1,1,1,3,0.354,0.237,6,1,1
2640,2817,1,2,1,1,0.9,0.214,6,1,0
2641,2818,1,2,2,2,0.629,0.311,6,1,1
2642,2820,1,2,2,2,0.614,0.229,6,1,1
2643,2821,1,2,2,2,0.756,0.545,6,1,1
2644,2822,1,1,1,3,0.3,0.399,6,1,1
2645,2823,1,2,1,2,0.521,0.215,6,1,0
2646,2824,1,2,1,2,0.718,0.187,6,1,0
2647,2826,1,1,1,3,0.209,0.238,6,1,1
2648,2827,1,1,1,2,0.551,0.198,6,1,1
2649,2828,1,1,1,2,0.753,0.198,6,1,1
2650,2829,1,2,2,2,0.459,0.195,6,1,1
2651,2830,1,1,1,3,0.353,0.241,6,1,1
2652,2831,1,2,1,2,0.612,0.327,6,1,0
2653,2832,1,1,1,1,1.191,0.208,6,1,1
2654,2833,1,2,2,1,0.719,0.37,6,1,1
2655,2834,1,1,1,1,0.964,0.413,6,1,1
2656,2835,1,1,1,3,0.435,0.858,6,1,1
2657,2836,1,2,2,3,0.635,0.686,6,1,1
2658,2837,1,2,2,2,0.764,0.385,6,1,1
2659,2838,1,2,2,2,0.592,0.229,6,1,1
2660,2839,1,1,1,3,0.296,0.235,6,1,1
2661,2840,1,1,1,3,0.346,0.226,6,1,1
2662,2841,1,2,1,2,0.612,0.222,6,1,0
2663,2842,1,1,1,2,0.57,0.231,6,1,1
2664,2843,1,1,1,4,0.333,0.285,6,1,1
2665,2844,1,2,2,2,1.084,0.257,6,1,1
2666,2845,1,1,1,3,0.544,0.245,6,1,1
2667,2846,1,2,1,2,0.685,0.222,6,1,0
2668,2847,1,2,2,2,0.69,0.223,6,1,1
2669,2848,1,1,1,3,0.285,0.27,6,1,1
2670,2849,1,1,1,4,0.331,0.245,6,1,1
2671,2850,1,1,1,2,0.567,0.279,7,1,1
2672,2851,1,1,1,3,0.295,0.334,7,1,1
2673,2852,1,2,1,2,0.902,0.233,7,1,0
2674,2853,1,1,1,3,0.231,0.219,7,1,1
2675,2854,1,1,1,4,0.242,0.479,7,1,1
2676,2855,1,1,1,2,0.62,0.206,7,1,1
2677,2856,1,2,2,2,0.556,0.223,7,1,1
2678,2857,1,1,1,2,0.602,0.206,7,1,1
2679,2858,1,2,1,1,1.694,0.699,7,1,0
2680,2859,1,1,1,2,0.569,0.25,7,1,1
2681,2860,1,2,2,1,0.908,0.266,7,1,1
2682,2861,1,2,2,2,0.451,0.183,7,1,1
2683,2862,1,2,2,2,0.509,0.182,7,1,1
2684,2863,1,1,1,3,0.35,0.258,7,1,1
2685,2864,1,2,1,1,1.579,0.194,7,1,0
2686,2865,1,1,1,3,0.268,0.258,7,1,1
2687,2866,1,1,1,4,0.269,0.293,7,1,1
2688,2867,1,2,2,2,0.465,0.207,7,1,1
2689,2868,1,1,2,1,0.4,0.937,7,1,0
2690,2869,1,1,1,1,0.878,0.231,7,1,1
2691,2870,1,1,1,2,0.369,0.894,7,1,1
2692,2871,1,2,1,1,1.457,0.207,7,1,0
2693,2872,1,2,1,2,1.857,1.522,7,1,0
2694,2873,1,1,1,3,0.889,0.223,7,1,1
2695,2874,1,1,1,2,0.613,0.246,7,1,1
2696,2875,1,2,1,2,0.788,0.646,7,1,0
2697,2876,1,2,1,2,0.611,0.198,7,1,0
2698,2877,1,2,2,2,0.414,0.191,7,1,1
2699,2878,1,1,1,3,0.376,0.249,7,1,1
2700,2879,1,2,2,2,0.52,0.198,7,1,1
2701,2880,1,2,1,1,0.821,0.949,7,1,0
2702,2881,1,2,2,3,0.412,0.331,7,1,1
2703,2882,1,2,1,2,0.499,0.186,7,1,0
2704,2883,1,1,1,4,0.242,0.253,7,1,1
2705,2884,1,2,1,2,0.637,0.485,7,1,0
2706,2885,1,2,2,2,0.466,0.197,7,1,1
2707,2886,1,2,2,2,0.675,0.504,7,1,1
2708,2887,1,1,1,2,0.471,0.296,7,1,1
2709,2888,1,2,2,3,0.636,0.253,7,1,1
2710,2889,1,2,1,1,1.013,0.246,7,1,0
2711,2890,1,1,1,4,0.211,0.255,7,1,1
2712,2891,1,2,1,2,0.978,0.386,7,1,0
2713,2892,1,2,2,2,0.477,0.304,7,1,1
2714,2893,1,2,2,2,0.576,0.206,7,1,1
2715,2894,1,2,2,1,0.996,0.238,7,1,1
2716,2895,1,2,2,2,0.757,0.222,7,1,1
2717,2896,1,2,2,1,1.208,0.75,7,1,1
2718,2897,1,2,2,1,0.87,0.222,7,1,1
2719,2898,1,1,1,3,0.623,0.195,7,1,1
2720,2899,1,2,2,2,0.717,0.195,7,1,1
2721,2900,1,1,1,3,0.315,0.203,7,1,1
2722,2901,1,2,2,2,0.532,0.186,7,1,1
2723,2902,1,2,1,2,0.597,0.195,7,1,0
2724,2903,1,1,1,3,0.275,0.203,7,1,1
2725,2904,1,2,1,1,0.663,0.398,7,1,0
2726,2905,1,2,2,2,0.334,0.203,7,1,1
2727,2906,1,2,1,2,0.596,0.319,7,1,0
2728,2907,1,1,1,1,0.866,0.226,7,1,1
2729,2908,1,1,1,3,0.46,0.211,7,1,1
2730,2909,1,1,1,4,0.209,0.234,7,1,1
2731,2910,1,2,1,2,0.659,0.191,7,1,0
2732,2911,1,1,1,3,0.304,0.202,7,1,1
2733,2912,1,2,1,2,0.614,0.234,7,1,0
2734,2913,1,2,1,3,0.265,0.226,7,1,0
2735,2914,1,1,1,3,0.266,0.21,7,1,1
2736,2915,1,2,2,2,0.55,0.261,7,1,1
2737,2916,1,1,1,4,0.292,0.238,7,1,1
2738,2917,1,1,1,3,0.348,0.226,7,1,1
2739,2918,1,2,2,2,0.442,1.156,7,1,1
2740,2919,1,2,1,1,0.958,0.538,7,1,0
2741,2920,1,1,1,2,0.408,0.668,7,1,1
2742,2921,1,2,2,2,0.599,0.186,7,1,1
2743,2922,1,2,1,2,0.565,0.199,7,1,0
2744,2923,1,1,1,4,0.309,0.238,7,1,1
2745,2924,1,2,1,2,0.522,0.17,7,1,0
2746,2925,1,1,1,2,0.578,0.207,7,1,1
2747,2926,1,1,1,2,0.483,0.209,7,1,1
2748,2927,1,2,1,1,0.771,0.742,7,1,0
2749,2928,1,2,2,2,0.481,0.195,7,1,1
2750,2929,1,2,2,2,0.749,0.179,7,1,1
2751,2930,1,1,1,3,0.366,0.295,7,1,1
2752,2931,1,1,1,4,0.207,0.238,7,1,1
2753,2932,1,2,1,2,0.43,0.301,7,1,0
2754,2933,1,1,1,3,0.342,0.238,7,1,1
2755,2934,1,1,1,3,0.28,0.239,7,1,1
2756,2935,1,2,1,2,0.456,0.235,7,1,0
2757,2936,1,2,2,1,0.509,0.449,7,1,1
2758,2937,1,2,2,1,1.266,0.39,7,1,1
2759,2938,1,1,1,4,0.235,0.233,7,1,1
2760,2939,1,2,1,3,0.459,0.241,7,1,0
2761,2940,1,1,1,2,0.273,0.781,7,1,1
2762,2941,1,1,1,3,0.265,0.214,7,1,1
2763,2942,1,2,1,2,0.775,0.214,7,1,0
2764,2943,1,2,1,2,0.444,0.21,7,1,0
2765,2944,1,2,2,1,0.769,0.227,7,1,1
2766,2945,1,2,2,2,0.585,0.206,7,1,1
2767,2946,1,2,1,1,0.798,2.936,7,1,0
2768,2947,1,1,1,2,0.463,0.265,7,1,1
2769,2948,1,2,2,2,0.644,0.267,7,1,1
2770,2949,1,1,1,3,0.233,0.246,7,1,1
2771,2951,1,1,1,3,0.295,1.203,7,1,1
2772,2952,1,1,1,3,0.331,0.202,7,1,1
2773,2953,1,2,2,1,0.823,1.26,7,1,1
2774,2954,1,1,1,3,0.29,0.216,7,1,1
2775,2955,1,2,2,1,0.443,0.519,7,1,1
2776,2957,1,1,1,2,0.561,0.281,7,1,1
2777,2958,1,1,1,3,0.274,0.233,7,1,1
2778,2959,1,2,2,1,0.56,0.207,7,1,1
2779,2960,1,2,2,1,0.671,0.296,7,1,1
2780,2961,1,1,1,3,0.582,0.226,7,1,1
2781,2962,1,1,1,2,0.312,0.285,7,1,1
2782,2963,1,1,1,2,0.54,0.183,7,1,1
2783,2964,1,2,2,1,0.547,0.285,7,1,1
2784,2965,1,2,1,1,1.17,0.374,7,1,0
2785,2966,1,1,1,3,0.242,0.203,7,1,1
2786,2967,1,2,2,1,0.827,0.515,7,1,1
2787,2968,1,2,1,2,0.53,0.191,7,1,0
2788,2969,1,2,2,3,0.573,0.352,7,1,1
2789,2970,1,1,2,2,0.695,0.718,7,1,0
2790,2972,1,2,1,2,1.479,0.403,7,1,0
2791,2973,1,1,1,3,0.233,0.199,7,1,1
2792,2974,1,2,1,2,0.301,0.274,7,1,0
2793,2975,1,2,2,2,0.494,0.219,7,1,1
2794,2976,1,2,1,2,0.398,0.207,7,1,0
2795,2977,1,2,2,2,0.784,0.191,7,1,1
2796,2978,1,1,1,4,0.298,0.473,7,1,1
2797,2979,1,1,1,3,0.406,0.246,7,1,1
2798,2980,1,1,1,2,0.416,0.238,7,1,1
2799,2981,1,1,1,2,0.626,0.21,7,1,1
2800,2982,1,2,2,2,0.621,0.281,7,1,1
2801,2983,1,2,2,3,0.685,0.343,7,1,1
2802,2984,1,1,2,2,0.812,0.266,7,1,0
2803,2985,1,1,1,2,0.246,0.213,7,1,1
2804,2986,1,2,1,2,0.481,0.235,7,1,0
2805,2987,1,1,1,2,0.508,0.296,7,1,1
2806,2988,1,2,1,1,0.946,0.215,7,1,0
2807,2989,1,1,1,3,0.219,0.231,7,1,1
2808,2990,1,1,1,2,0.99,0.715,7,1,1
2809,2991,1,1,1,4,0.242,1.292,7,1,1
2810,2992,1,1,1,3,0.276,0.172,7,1,1
2811,2993,1,1,1,4,0.268,0.234,7,1,1
2812,2994,1,1,1,2,1.01,0.233,7,1,1
2813,2995,1,1,1,3,0.286,0.183,7,1,1
2814,2996,1,1,1,2,0.304,0.424,7,1,1
2815,2997,1,1,1,3,0.229,0.192,7,1,1
2816,2998,1,1,1,1,1.928,0.206,7,1,1
2817,2999,1,1,1,3,0.272,0.19,7,1,1
2818,3000,1,1,1,2,0.352,0.23,7,1,1
2819,3001,1,2,1,3,0.292,0.2,7,1,0
2820,3002,1,1,2,2,0.516,0.199,7,1,0
2821,3003,1,2,2,2,0.848,0.361,7,1,1
2822,3004,1,2,2,1,0.776,0.233,7,1,1
2823,3005,1,1,2,1,0.836,0.42,7,1,0
2824,3006,1,2,2,1,0.755,0.327,7,1,1
2825,3007,1,2,2,2,1.137,0.194,7,1,1
2826,3008,1,1,1,3,0.463,0.281,7,1,1
2827,3009,1,2,2,2,0.843,0.199,7,1,1
2828,3010,1,1,1,4,0.263,0.261,7,1,1
2829,3011,1,1,1,4,0.247,0.313,7,1,1
2830,3012,1,2,1,1,0.854,0.191,7,1,0
2831,3013,1,2,2,2,0.438,0.262,7,1,1
2832,3014,1,1,1,2,0.429,0.254,7,1,1
2833,3015,1,2,2,2,0.567,0.186,7,1,1
2834,3016,1,2,2,2,0.425,0.188,7,1,1
2835,3017,1,1,1,1,0.882,0.199,7,1,1
2836,3018,1,2,2,2,0.517,0.18,7,1,1
2837,3019,1,1,1,1,0.98,0.199,7,1,1
2838,3020,1,2,1,2,0.57,0.25,7,1,0
2839,3021,1,1,1,3,0.531,0.258,7,1,1
2840,3022,1,2,1,1,1.591,0.198,7,1,0
2841,3023,1,1,1,1,1.143,0.228,7,1,1
2842,3024,1,2,2,2,0.655,0.199,7,1,1
2843,3025,1,2,1,1,1.312,0.307,7,1,0
2844,3026,1,2,2,2,0.593,0.173,7,1,1
2845,3027,1,2,2,3,0.534,0.288,7,1,1
2846,3028,1,2,2,2,0.741,0.98,7,1,1
2847,3029,1,1,1,2,0.493,0.218,7,1,1
2848,3030,1,1,1,2,0.387,0.213,7,1,1
2849,3031,1,2,2,2,0.911,0.171,7,1,1
2850,3032,1,1,1,3,0.308,0.194,7,1,1
2851,3033,1,1,1,2,0.533,0.18,7,1,1
2852,3034,1,2,1,1,0.989,0.191,7,1,0
2853,3035,1,1,1,3,0.394,0.359,7,1,1
2854,3036,1,1,1,3,0.406,0.222,7,1,1
2855,3037,1,2,2,2,0.607,0.433,7,1,1
2856,3038,1,1,1,3,0.346,0.21,7,1,1
2857,3039,1,1,1,3,0.472,0.366,7,1,1
2858,3040,1,2,1,2,0.34,0.178,7,1,0
2859,3042,1,2,2,3,0.42,0.249,7,1,1
2860,3043,1,2,1,2,0.412,0.437,7,1,0
2861,3044,1,2,2,2,0.754,0.227,7,1,1
2862,3045,1,2,1,1,0.677,0.175,7,1,0
2863,3046,1,1,1,3,0.246,0.183,7,1,1
2864,3047,1,1,1,3,0.252,0.214,7,1,1
2865,3048,1,2,1,1,1.609,0.184,7,1,0
2866,3050,1,1,1,2,0.446,0.199,7,1,1
2867,3051,1,1,1,3,0.241,0.17,7,1,1
2868,3052,1,2,1,2,0.411,0.269,7,1,0
2869,3053,1,2,2,1,0.586,0.263,7,1,1
2870,3054,1,1,1,2,0.238,0.269,7,1,1
2871,3055,1,2,1,1,1.602,0.307,7,1,0
2872,3056,1,1,1,2,0.552,0.215,7,1,1
2873,3057,1,2,2,2,0.725,0.254,7,1,1
2874,3058,1,1,1,2,0.623,0.5,7,1,1
2875,3059,1,2,2,2,0.447,0.172,7,1,1
2876,3060,1,1,1,2,0.649,1.172,7,1,1
2877,3062,1,2,2,2,0.511,0.217,7,1,1
2878,3063,1,1,1,4,0.257,0.647,7,1,1
2879,3064,1,1,1,4,0.215,0.238,7,1,1
2880,3065,1,1,1,3,0.523,0.203,7,1,1
2881,3066,1,1,1,4,0.293,0.215,7,1,1
2882,3068,1,2,1,2,0.581,0.226,7,1,0
2883,3069,1,2,1,1,0.459,0.756,7,1,0
2884,3070,1,2,2,2,0.702,0.203,7,1,1
2885,3071,1,2,1,2,0.688,0.87,7,1,0
2886,3072,1,1,1,3,0.259,0.203,7,1,1
2887,3073,1,1,1,3,0.298,0.216,7,1,1
2888,3074,1,2,1,2,1.093,0.737,7,1,0
2889,3075,1,2,2,2,0.768,0.317,7,1,1
2890,3076,1,2,2,2,0.539,0.297,7,1,1
2891,3077,1,1,1,3,0.312,0.259,7,1,1
2892,3078,1,1,1,2,0.586,0.34,7,1,1
2893,3079,1,1,1,1,1.479,0.269,7,1,1
2894,3080,1,1,2,1,0.447,0.987,7,1,0
2895,3081,1,2,2,2,0.737,0.211,7,1,1
2896,3082,1,1,1,3,0.413,0.21,7,1,1
2897,3083,1,1,2,2,0.712,0.242,7,1,0
2898,3084,1,2,1,2,1.356,0.48,7,1,0
2899,3085,1,1,1,2,0.749,0.226,7,1,1
2900,3086,1,1,1,3,0.315,0.192,7,1,1
2901,3087,1,1,1,4,0.244,0.217,7,1,1
2902,3088,1,2,1,2,0.53,0.506,7,1,0
2903,3089,1,2,1,2,0.503,0.23,7,1,0
2904,3090,1,1,1,3,0.364,0.252,7,1,1
2905,3091,1,2,2,2,0.534,0.219,7,1,1
2906,3092,1,1,1,2,0.592,0.215,7,1,1
2907,3093,1,1,1,2,0.476,0.234,7,1,1
2908,3094,1,2,2,2,0.406,0.171,7,1,1
2909,3095,1,1,1,3,0.338,0.199,7,1,1
2910,3096,1,1,1,2,0.455,0.164,7,1,1
2911,3097,1,1,1,2,0.651,0.187,7,1,1
2912,3098,1,1,1,2,0.53,0.194,7,1,1
2913,3099,1,1,1,1,0.943,0.182,7,1,1
2914,3100,1,1,1,3,0.405,0.593,7,1,1
2915,3101,1,1,1,4,0.288,0.223,7,1,1
2916,3102,1,2,1,1,0.662,0.479,7,1,0
2917,3103,1,2,2,2,0.487,0.177,7,1,1
2918,3104,1,2,2,1,0.904,0.27,7,1,1
2919,3105,1,2,2,1,0.855,0.284,7,1,1
2920,3106,1,2,1,2,0.914,0.397,7,1,0
2921,3107,1,2,1,2,0.354,0.225,7,1,0
2922,3108,1,1,1,2,0.499,0.467,7,1,1
2923,3109,1,1,2,2,0.809,0.215,7,1,0
2924,3110,1,2,2,2,0.468,0.199,7,1,1
2925,3111,1,1,1,1,1.711,0.187,7,1,1
2926,3112,1,2,2,1,1.081,0.562,7,1,1
2927,3113,1,2,2,2,1.576,0.652,7,1,1
2928,3114,1,2,2,2,0.464,0.335,7,1,1
2929,3115,1,1,1,2,0.381,0.526,7,1,1
2930,3116,1,1,1,3,0.339,0.262,7,1,1
2931,3117,1,2,2,2,0.517,0.187,7,1,1
2932,3118,1,1,1,3,0.409,0.196,7,1,1
2933,3119,1,2,2,2,0.823,0.156,7,1,1
2934,3120,1,1,1,3,0.68,0.274,7,1,1
2935,3121,1,2,1,2,0.751,0.2,7,1,0
2936,3122,1,1,2,2,0.893,0.233,7,1,0
2937,3123,1,1,1,2,0.823,0.176,7,1,1
2938,3124,1,2,1,1,0.594,0.241,7,1,0
2939,3125,1,1,1,3,0.443,0.186,7,1,1
2940,3126,1,1,1,2,0.567,0.184,7,1,1
2941,3127,1,1,1,3,0.267,0.181,7,1,1
2942,3128,1,2,2,2,0.367,0.166,7,1,1
2943,3129,1,1,2,2,1.038,0.182,7,1,0
2944,3130,1,2,2,3,0.459,0.28,7,1,1
2945,3131,1,2,2,2,0.824,0.187,7,1,1
2946,3132,1,2,1,1,0.573,0.18,7,1,0
2947,3133,1,2,2,2,0.556,0.182,7,1,1
2948,3134,1,2,2,2,0.634,1.269,7,1,1
2949,3135,1,2,2,3,0.466,0.242,7,1,1
2950,3136,1,2,2,2,0.607,0.19,7,1,1
2951,3137,1,1,1,3,0.31,0.188,7,1,1
2952,3138,1,2,2,1,0.814,0.23,7,1,1
2953,3139,1,1,1,3,0.357,0.222,7,1,1
2954,3140,1,1,1,2,0.278,0.222,7,1,1
2955,3141,1,1,1,1,0.695,0.571,7,1,1
2956,3142,1,1,1,3,0.319,0.214,7,1,1
2957,3143,1,2,1,2,0.887,0.28,7,1,0
2958,3144,1,2,2,2,0.494,0.166,7,1,1
2959,3145,1,1,1,2,0.97,0.776,7,1,1
2960,3146,1,1,1,3,1.15,0.621,7,1,1
2961,3147,1,1,1,3,0.305,0.254,7,1,1
2962,3148,1,2,2,1,0.644,0.202,7,1,1
2963,3149,1,1,1,3,0.243,0.209,7,1,1
2964,3150,1,2,2,2,0.601,0.165,7,1,1
2965,3152,1,1,1,3,0.281,0.198,7,1,1
2966,3153,1,1,1,2,0.517,0.22,7,1,1
2967,3154,1,1,1,2,0.354,0.215,7,1,1
2968,3155,1,1,1,3,0.374,0.209,7,1,1
2969,3156,1,2,2,2,0.274,0.171,7,1,1
2970,3157,1,2,2,2,0.295,0.176,7,1,1
2971,3158,1,1,2,1,0.839,0.262,7,1,0
2972,3159,1,1,2,1,1.008,0.344,7,1,0
2973,3160,1,2,2,2,0.814,0.534,7,1,1
2974,3161,1,1,1,2,0.452,0.242,7,1,1
2975,3162,1,2,1,2,0.744,0.468,7,1,0
2976,3163,1,1,1,3,0.342,0.187,7,1,1
2977,3164,1,2,1,2,0.621,0.413,7,1,0
2978,3165,1,2,2,1,0.552,0.206,7,1,1
2979,3166,1,2,2,2,0.472,0.266,7,1,1
2980,3167,1,2,2,2,1.914,0.405,7,1,1
2981,3168,1,1,1,3,0.288,0.205,7,1,1
2982,3169,1,1,1,2,0.755,0.328,7,1,1
2983,3170,1,1,1,2,0.755,0.229,7,1,1
2984,3171,1,1,1,2,0.433,0.184,7,1,1
2985,3172,1,2,2,1,0.423,0.549,7,1,1
2986,3173,1,2,2,2,0.79,0.272,7,1,1
2987,3174,1,1,1,1,0.623,0.198,7,1,1
2988,3175,1,2,1,1,1.566,0.198,7,1,0
2989,3176,1,1,1,2,0.343,0.192,7,1,1
2990,3177,1,2,2,2,0.391,0.185,7,1,1
2991,3178,1,1,2,1,0.643,0.273,7,1,0
2992,3179,1,2,2,2,0.481,0.172,7,1,1
2993,3180,1,1,1,2,0.369,0.73,7,1,1
2994,3181,1,1,1,3,0.303,0.992,7,1,1
2995,3182,1,1,1,2,0.564,0.197,7,1,1
2996,3183,1,1,1,2,0.508,0.218,7,1,1
2997,3184,1,2,2,2,0.419,0.156,7,1,1
2998,3185,1,2,2,3,0.634,0.239,7,1,1
2999,3186,1,2,2,3,0.689,0.218,7,1,1
3000,3187,1,2,2,2,0.926,0.207,7,1,1
3001,3189,1,1,1,3,0.291,0.202,7,1,1
3002,3190,1,2,2,2,0.679,0.219,7,1,1
3003,3191,1,2,2,2,0.756,0.203,7,1,1
3004,3192,1,2,2,2,0.367,0.194,7,1,1
3005,3193,1,2,2,3,0.526,0.438,7,1,1
3006,3194,1,1,1,2,0.486,0.699,7,1,1
3007,3195,1,2,2,2,0.46,0.191,7,1,1
3008,3196,1,1,1,1,1.864,0.188,7,1,1
3009,3197,1,1,1,3,0.339,0.214,7,1,1
3010,3198,1,2,1,2,0.266,0.222,7,1,0
3011,3199,1,2,2,2,0.271,0.168,7,1,1
3012,3200,1,2,1,1,0.899,0.167,7,1,0
3013,3201,1,1,1,2,0.312,0.173,7,1,1
3014,3202,1,1,1,2,0.299,0.254,7,1,1
3015,3203,1,1,1,2,0.475,0.335,7,1,1
3016,3204,1,1,1,3,0.328,0.148,7,1,1
3017,3205,1,1,1,2,0.473,0.218,7,1,1
3018,3206,1,2,2,1,0.56,1.264,7,1,1
3019,3207,1,2,2,2,0.513,0.171,7,1,1
3020,3208,1,2,2,1,1.502,0.488,7,1,1
3021,3209,1,2,1,1,0.932,0.301,7,1,0
3022,3210,1,2,2,1,0.669,0.565,7,1,1
3023,3212,1,1,1,2,0.46,0.255,7,1,1
3024,3213,1,1,1,2,0.305,0.194,7,1,1
3025,3214,1,1,1,3,0.295,0.186,7,1,1
3026,3215,1,1,1,3,0.25,0.21,7,1,1
3027,3216,1,2,1,1,1.131,0.175,7,1,0
3028,3217,1,1,1,2,0.332,0.254,7,1,1
3029,3218,1,2,2,1,0.776,0.253,7,1,1
3030,3219,1,2,1,2,0.739,0.168,7,1,0
3031,3220,1,2,2,2,0.731,0.371,7,1,1
3032,3221,1,1,1,2,0.978,0.221,7,1,1
3033,3222,1,1,1,2,0.866,0.198,7,1,1
3034,3223,1,2,1,2,0.915,0.417,7,1,0
3035,3224,1,2,2,3,0.499,0.348,7,1,1
3036,3225,1,2,2,2,0.496,0.175,7,1,1
3037,3226,1,1,1,2,0.473,0.258,7,1,1
3038,3227,1,1,1,2,0.576,0.178,7,1,1
3039,3228,1,1,1,3,0.268,0.152,7,1,1
3040,3229,1,2,2,1,0.392,0.383,7,1,1
3041,3230,1,2,2,2,0.361,0.393,7,1,1
3042,3231,1,2,2,1,0.653,0.468,7,1,1
3043,3232,1,1,1,3,0.289,0.171,7,1,1
3044,3233,1,2,1,1,0.863,0.457,7,1,0
3045,3234,1,1,1,2,0.26,0.152,7,1,1
3046,3235,1,2,1,2,1.353,0.921,7,1,0
3047,3237,1,1,1,2,0.56,0.476,7,1,1
